"id","uid","date","Intention to Use 1","Perceived Usefulness 4","Perceived Ease of Use 2","Trust","Sex","Age","Aviophobia","Driving Frequency","Playing Hours","VR Playing Frequency"
"2580","81f72d6d9a1c4245accd8075d1d74054","2019-07-03 10:58:12","50","50","50","50","männlich","10","0","0","0","unter 10"
"2581","ffd7b69caaf54ee9b5c04d6f61797519","2019-07-03 10:58:21","100","100","100","100","männlich","11","1","0","0","Ein mal"
"2582","6c528c7ac90449e5bf51383a3e5e993d","2019-07-03 10:59:50","95","81","72","68","männlich","14","1","19","84","mehr als 10 mal"
"2583","9822a6d6789343dba5bac3eaeea4b95d","2019-07-03 11:00:49","0","0","100","100","männlich","10","0","0","3","unter 10"
"2584","792c99a809d1440b9af9a0646e2bd36d","2019-07-03 11:01:00","0","8","0","100","intersex","54","1","0","91","mehr als 10 mal"
"2585","1e8fd9e65f2a41ce8185159e31ab8724","2019-07-03 11:03:57","50","50","50","100","männlich","11","1","0","30","Noch nie"
"2586","b3741d2a8b87460ba39d3950ba18a9cf","2019-07-03 11:06:54","50","66","65","39","männlich","11","0","0","11","Noch nie"
"2587","bfdc3a075acc45e099898f2b1b848652","2019-07-03 11:10:01","50","50","50","50","männlich","14","1","90","90","Noch nie"
"2588","9dc8175a00fb467cbe4cafb27d133672","2019-07-03 11:15:31","50","65","50","50","männlich","14","0","0","46","unter 10"
"2589","602a61b1e7de4a6195dad1686bc050b9","2019-07-03 11:25:29","70","70","70","51","männlich","14","0","0","17","unter 10"
"2590","73c2cf303cf849c5adcd0a35a39c9a8c","2019-07-03 11:27:39","15","50","50","50","weiblich","42","0","24","1","unter 10"
"2591","8888ffb062904495bff504930da66e3f","2019-07-03 11:31:19","100","50","100","100","männlich","10","1","99","84","mehr als 10 mal"
"2592","65951807dc8b48ac8cad918540eb629c","2019-07-03 11:36:00","100","50","51","100","intersex","9","0","0","2","unter 10"
"2593","c3900de386ce4ac485b1ae2fe538fd28","2019-07-03 11:39:04","100","100","100","100","männlich","10","0","99","14","Noch nie"
"2594","588f3fab00a84bfd9c999dbb3c482710","2019-07-03 11:41:35","100","100","100","100","weiblich","9","1","6","48","Noch nie"
"2595","00b45f287c004fcdb13e11864fe54957","2019-07-03 11:41:46","100","100","100","100","männlich","10","0","0","2","Ein mal"
"2596","cbb27169ccab4fa387f11bcd0ef2db59","2019-07-03 11:44:31","100","100","100","100","männlich","11","0","0","2","mehr als 10 mal"
"2597","8b2dbc6bf2bf4accb2ae84203ffcbca4","2019-07-03 11:48:00","100","50","100","100","weiblich","9","0","0","0","Noch nie"
"2598","bbf6780214b54537b8762853cb56bb11","2019-07-03 11:50:48","100","100","100","97","weiblich","11","0","0","0","Ein mal"
"2599","c00a63af00c846b7936069f41d117068","2019-07-03 11:53:25","100","100","85","84","weiblich","10","0","0","0","unter 10"
"2600","a994faeb0a5648c5b62505b3e8d19a6c","2019-07-03 11:55:35","100","100","100","100","männlich","11","1","0","0","unter 10"
"2601","e49c834f436e48e4af4f50bb9ab7f046","2019-07-03 11:56:49","50","50","100","100","weiblich","12","0","0","0","Ein mal"
"2602","a4b9bd9410c14b35a3f63f083d22b847","2019-07-03 11:59:23","50","50","50","80","weiblich","22","0","6","0","Noch nie"
"2603","c3ba1fc3538940bf9f2afd12dd99aeab","2019-07-03 12:01:19","100","100","100","100","männlich","11","1","0","0","Noch nie"
"2604","c14bc1d486994e5380c1de6db01a61bf","2019-07-03 12:33:05","100","100","100","100","intersex","15","0","0","56","unter 10"
"2605","6c76149e4bd54d01a823a337803605b2","2019-07-03 12:37:26","0","0","6","0","männlich","15","1","12","48","Noch nie"
"2606","55d32dabecfc485898dde1a0f9ed4115","2019-07-03 12:37:27","21","89","17","0","weiblich","14","0","0","0","Noch nie"
"2607","b25c450c21c847b09c2cb5a76199c8c9","2019-07-03 12:44:27","76","40","66","88","männlich","15","0","0","10","mehr als 10 mal"
"2608","1f5a42e8bc934033ab51deffdfbd7b76","2019-07-03 12:47:18","67","50","50","37","weiblich","15","0","0","0","Ein mal"
"2609","676d028f0c794632894563c6561de180","2019-07-03 12:50:19","100","100","100","62","männlich","15","0","0","5","unter 10"
"2610","1a391036cac84f969be07ebe3e87ac88","2019-07-03 13:04:16","23","27","13","7","männlich","71","0","53","50","Noch nie"
"2611","1747d4bfab6f4a3585486a198c64eafb","2019-07-03 13:10:35","68","92","65","40","weiblich","69","1","51","5","Noch nie"
"2612","4599244e39944ca8b6a6408c2ddb9d3a","2019-07-03 13:37:48","25","25","100","80","männlich","16","0","0","20","mehr als 10 mal"
"2613","88016b2574d44cfc96d6da08720fd6e4","2019-07-03 13:38:04","100","100","100","100","männlich","11","0","0","2","mehr als 10 mal"
"2614","27ad0f73cf0046f09d6bafa9ef2aa83b","2019-07-03 13:41:04","100","100","100","100","weiblich","7","0","0","1","Ein mal"
"2615","b210cb5bab5c4a60a08de7fd2a3ea3e7","2019-07-03 13:45:36","100","0","50","0","männlich","16","0","0","8","unter 10"
"2616","460f2341f76d4c2cab2cbf915077a0aa","2019-07-03 14:02:37","25","25","50","75","weiblich","51","0","30","0","Noch nie"
"2617","89c5e95ab4b14870b71d5809057d7db9","2019-07-03 14:30:14","15","50","75","15","weiblich","16","0","1","0","Ein mal"
"2618","82e2a28e8fd2466981f5cce1c8f642bf","2019-07-03 14:33:18","50","100","50","8","weiblich","15","0","0","0","unter 10"
"2619","17e9fdb71a2c42dab16f554baafa382a","2019-07-03 14:44:22","91","84","92","75","männlich","86","0","60","2","unter 10"
"2620","6cbc64c1cb0048198d5708009fe40275","2019-07-03 14:47:50","82","100","91","100","weiblich","18","0","0","0","Ein mal"
"2621","027c924b4e73438ea7fe46806a3a30a5","2019-07-03 15:02:40","0","1","5","97","weiblich","60","0","42","0","Noch nie"
"2622","c3777e96c63a45c08a86c7fb0c333f41","2019-07-03 15:21:51","100","100","100","100","weiblich","15","1","0","0","unter 10"
"2623","b5169be55b144e8ab6a73aa239350ff0","2019-07-03 15:26:19","83","89","85","88","weiblich","53","0","35","0","Noch nie"
"2624","017492deaeeb43369a3eb68cfbae4bac","2019-07-03 15:36:59","50","50","100","83","männlich","29","0","10","20","unter 10"
"2625","cccbebe9b4a24cefbb03d71d4803312d","2019-07-03 15:47:16","26","32","50","37","männlich","66","0","40","0","unter 10"
"2626","e8b2a21d2cb2456f80de2039b60fb0b2","2019-07-03 15:53:56","44","44","50","32","weiblich","66","0","48","0","Noch nie"
"2627","9e3371d12ee546b1a9f8188882abb46d","2019-07-03 16:18:30","14","27","15","10","weiblich","35","0","17","0","Ein mal"
"2628","2285186b4c724eab8f443d69db24e543","2019-07-03 16:29:52","0","2","0","19","weiblich","64","0","46","0","Noch nie"
"2629","3ef426191aa24a15a7c3f8c6392fdd3c","2019-07-03 16:42:21","0","40","30","5","männlich","16","0","0","25","Ein mal"
"2630","f7653899ef524c1c98e45a97f7aec254","2019-07-03 16:45:06","3","31","13","29","weiblich","46","0","6","0","unter 10"
"2631","e311dd3648e041eeb4d0d56387348c4a","2019-07-03 16:48:23","100","100","100","100","männlich","11","1","0","7","unter 10"
"2632","f36be627a5c6456ab46d95b01cd70846","2019-07-03 16:49:56","50","50","80","50","weiblich","44","0","25","0","Ein mal"
"2633","c77d1481ac824eaebdd0f4fe6e3759a5","2019-07-03 16:56:48","30","79","100","100","weiblich","18","0","1","3","Noch nie"
"2634","5e0ae7919e6b4073b834ebf500ada3a4","2019-07-03 16:57:05","14","24","21","51","weiblich","18","0","0","0","Noch nie"
"2635","b96c31b943874096b634fd7db94eacef","2019-07-03 16:58:38","80","100","100","100","männlich","14","0","0","2","Ein mal"
"2636","7d380c638a704f5a863edba5674ad49e","2019-07-03 17:00:26","50","80","30","40","weiblich","19","0","2","0","Noch nie"
"2637","b25907256a644bf9aea3f2cea74cb41c","2019-07-03 17:04:37","81","100","100","100","männlich","13","0","0","10","mehr als 10 mal"
"2638","5ce98a1c7e7e4126bc4f772194cdeaef","2019-07-03 17:07:33","32","71","44","100","weiblich","9","0","0","3","unter 10"
"2639","56a903f998fd4c4bbb3768f0ce3bf00c","2019-07-03 17:08:09","50","50","50","94","männlich","13","0","13","99","unter 10"
"2640","f3f34a66062042fc81932f2d532649c6","2019-07-03 17:12:49","92","79","76","85","weiblich","43","0","25","0","Noch nie"
"2641","73dfd81f2e364423a7ac2b899d414c69","2019-07-03 17:13:18","0","50","100","100","männlich","10","0","9","1","Ein mal"
"2642","6c0c60714c4341f38691b05c71645b22","2019-07-03 17:20:41","100","100","100","100","männlich","14","0","0","12","Ein mal"
"2643","900b1556bc7641b9ab44e8600aa20df3","2019-07-03 17:21:01","81","50","29","30","weiblich","66","1","40","9","unter 10"
"2644","5cc243d12dcf49108b5e94a3d6ca1772","2019-07-03 17:23:01","100","100","50","50","keine Angabe","10","0","0","0","Noch nie"
"2645","a5429d753b2d4b7f9fd4f72193adb3fe","2019-07-03 17:26:32","90","0","100","100","weiblich","9","0","0","0","Noch nie"
"2646","2717626dde274fd1be2018fae811e638","2019-07-03 17:31:26","0","0","0","18","weiblich","13","1","0","0","Ein mal"
"2647","cefcc28b3dbb497d9c482eb858db4072","2019-07-03 17:32:56","88","83","50","77","männlich","10","0","0","2","mehr als 10 mal"
"2648","f3b30ed4f03d43bbb21058a76a7279f9","2019-07-03 17:33:53","40","100","100","40","männlich","11","0","0","8","unter 10"
"2649","e2d089bb849a469c88fefc04ca0340bc","2019-07-03 17:35:56","0","89","100","91","männlich","75","0","55","0","Noch nie"
"2650","9f0a07a58f674c58ad02b97aeb19fc2c","2019-07-03 17:40:28","0","90","100","90","männlich","12","0","0","7","Noch nie"
"2651","6e502c2edeeb4ac3a85720e425b25e80","2019-07-03 17:42:07","0","18","10","0","weiblich","47","0","29","0","Noch nie"
"2652","25bea218aff14875bf8529f44f319841","2019-07-03 17:43:29","100","60","86","61","weiblich","12","0","2","10","unter 10"
"2653","118a44a3ca284efe9c5da110346943f2","2019-07-03 17:50:06","98","98","50","95","männlich","49","0","31","0","unter 10"
"2654","2c49ad9ff401429c8cb2810628a59c81","2019-07-03 17:50:32","100","100","100","91","männlich","82","0","65","0","unter 10"
"2655","87fce6eb53a54bf0b258249d219d92f8","2019-07-03 17:54:47","100","100","100","100","männlich","32","1","0","0","unter 10"
"2656","d669fb293ac94909a4ab8852339d3cef","2019-07-03 17:56:21","65","31","100","22","männlich","25","0","0","20","Ein mal"
"2657","de5afb35a66642f69b5aea9d52cc7d96","2019-07-03 17:57:59","1","40","1","9","weiblich","19","0","2","0","Ein mal"
"2658","4fb4d1bd748e42cf9f330551863f984e","2019-07-03 17:59:55","25","0","31","18","keine Angabe","7","1","7","0","unter 10"
"2659","6141557d84e947d6b2ce23e7df30799c","2019-07-03 18:01:32","100","100","74","100","weiblich","23","1","0","4","Ein mal"
"2660","757c4e568f8b4c4c83b3fb5602424cb4","2019-07-03 18:04:16","80","73","66","86","weiblich","47","0","27","0","Noch nie"
"2661","a4d91435f0284776a0719e5255814519","2019-07-03 18:06:56","100","100","100","84","männlich","55","1","37","0","Noch nie"
"2662","02784f5c4bcc45a1884c96d0152900c9","2019-07-03 18:07:15","100","90","85","75","männlich","68","0","50","0","Noch nie"
"2663","8db4cd442483480690fd32516e10cb4a","2019-07-03 18:09:45","50","50","62","47","weiblich","57","0","30","0","Noch nie"
"2664","f7ad9847a1214e9ca7b6ecb7d9f1c316","2019-07-03 18:09:52","50","50","35","32","weiblich","53","0","33","0","unter 10"
"2665","724b8a66d3944073b47a4348836656ae","2019-07-03 18:14:22","25","50","25","80","männlich","20","0","3","18","unter 10"
"2666","d60ba5bb3c3b420fb7e8fc76ad0c8d2f","2019-07-03 18:39:51","100","100","88","73","weiblich","18","0","1","2","unter 10"
"2667","b2cdd4caa63943919a9a1ad5f7027f54","2019-07-04 09:18:01","98","100","86","100","intersex","14","0","0","67","mehr als 10 mal"
"2668","78a2581c67704649aa77e17655f850fc","2019-07-04 09:20:04","100","74","40","61","männlich","14","0","0","40","mehr als 10 mal"
"2669","5aa0e13718ea4728a8c5c31d67ba4d09","2019-07-04 09:23:50","100","100","27","92","männlich","13","0","0","20","Ein mal"
"2670","45cd2fe2ab7b48dfa5fe668abd857690","2019-07-04 09:26:57","66","75","34","66","weiblich","26","0","9","0","unter 10"
"2671","14a3c4aac6ab4e118c03dbf93e94e785","2019-07-04 09:52:03","100","100","100","50","intersex","13","0","0","0","mehr als 10 mal"
"2672","64072fec81214af9aec6051faf14f442","2019-07-04 09:57:09","96","100","100","100","weiblich","14","0","5","2","unter 10"
"2673","c55b738f34924fd79cdfda46abebb1a2","2019-07-04 10:07:27","54","81","55","55","keine Angabe","16","0","2","7","unter 10"
"2674","0b7384311aab49f89b567ccac0472f70","2019-07-04 10:09:59","100","85","92","83","weiblich","14","0","8","6","unter 10"
"2675","53cd306c71aa43918ed1b36e7bb35bc7","2019-07-04 10:31:32","77","84","100","87","männlich","14","0","0","5","Ein mal"
"2676","765e1bc2fa2e448582d47733f250b90d","2019-07-04 10:34:32","100","50","100","100","männlich","15","0","15","0","unter 10"
"2677","dc558d27b77d4ced8b1fc3249f18551c","2019-07-04 10:38:56","83","41","100","86","männlich","14","0","0","4","Ein mal"
"2678","ee5a0ddec366489faf3e94d1e2b72077","2019-07-04 10:38:58","100","69","100","100","männlich","14","0","0","4","mehr als 10 mal"
"2679","5556006869714194b84efe54fb56fa87","2019-07-04 10:41:58","30","50","50","71","weiblich","14","1","0","0","Noch nie"
"2680","f4494b8260af4f4fb776588ce0e15bbe","2019-07-04 10:45:18","100","100","50","100","männlich","14","0","0","3","unter 10"
"2681","ffc80f2c6ce64dc98cfff36ad759ea53","2019-07-04 10:48:38","100","100","100","76","weiblich","14","0","0","0","Noch nie"
"2682","1bea3a6d20784843b1ac46d021fce805","2019-07-04 10:51:54","73","73","0","74","weiblich","45","0","28","0","Noch nie"
"2683","62e9735a0bc040f7af3298facef521e9","2019-07-04 10:55:05","50","94","100","24","weiblich","14","0","12","24","Noch nie"
"2684","0c53eeac2606441eb0248a3b15f8dda6","2019-07-04 10:55:54","74","36","98","97","weiblich","34","0","15","0","unter 10"
"2685","28073ba12cd744e4b03f22b8ce0e04b8","2019-07-04 10:58:10","26","72","24","89","weiblich","17","0","0","0","Noch nie"
"2686","758d3b9df9b047d598f520e85c79abfd","2019-07-04 10:59:47","100","100","100","100","männlich","15","0","0","1","unter 10"
"2687","99226b8e5245419989f39960471f6e8f","2019-07-04 11:00:32","82","95","67","80","weiblich","18","0","1","5","Ein mal"
"2688","e9a09d693235452d93d970602de1e252","2019-07-04 11:02:22","81","95","100","11","weiblich","17","0","0","29","mehr als 10 mal"
"2689","ffe5be02d9724d7cb62ac4426acf038c","2019-07-04 11:07:19","17","9","50","27","weiblich","42","0","22","0","Noch nie"
"2690","947cb1da8015426f94db3da0a7035ffb","2019-07-04 11:13:43","100","100","100","50","weiblich","15","0","1","15","mehr als 10 mal"
"2691","3e96239c5af541a9aeda265e95fbff4c","2019-07-04 11:14:23","100","100","100","100","weiblich","15","0","11","1","mehr als 10 mal"
"2692","9bf8aab9e5c34731b1ca7827d83aaf79","2019-07-04 11:16:07","100","0","100","100","intersex","64","0","35","35","mehr als 10 mal"
"2693","3824f6550956461b9755c8d352d02632","2019-07-04 11:17:28","3","0","100","86","männlich","19","0","2","6","Ein mal"
"2694","9d46af78cc7a4ba9a3e78a3cd33f32d3","2019-07-04 11:22:38","52","58","100","78","männlich","15","0","0","30","unter 10"
"2695","0ed197a8cca6436f9be532083e68a5cb","2019-07-04 11:24:16","0","0","0","0","intersex","18","0","20","0","mehr als 10 mal"
"2696","364276d832bf4de9ad8d293d2196c542","2019-07-04 11:26:42","0","0","75","28","männlich","18","0","2","3","mehr als 10 mal"
"2697","4dd0efce1d094bb7a3f90f27e740cb54","2019-07-04 11:27:21","80","70","25","0","keine Angabe","18","0","0","95","Ein mal"
"2698","36ac52d2026347ff9c2d7f7c6025725a","2019-07-04 11:48:27","100","100","100","40","weiblich","15","0","0","0","unter 10"
"2699","9c3dfd8e3f0045f3b8e4a574a223180a","2019-07-04 11:53:06","0","0","28","0","männlich","18","0","2","80","mehr als 10 mal"
"2700","581ef57997e142e881f174d3c69966af","2019-07-04 11:53:21","71","79","67","73","weiblich","56","0","35","0","unter 10"
"2701","3077c7ce0bff4d0a8c99e80a10a9845f","2019-07-04 11:57:00","4","5","97","12","männlich","19","0","2","4","mehr als 10 mal"
"2702","7c2bcc2f6b6a421bbaee4676b02a7d0b","2019-07-04 11:57:42","8","0","96","4","männlich","19","0","1","14","mehr als 10 mal"
"2703","a62b00c08f10432c9bb521cb83ce9d43","2019-07-04 12:05:01","100","100","100","100","weiblich","54","0","35","0","Ein mal"
"2704","061d960c8f7b468c8d0a0268fecb5e96","2019-07-04 12:08:13","82","84","70","75","weiblich","17","0","0","0","Ein mal"
"2705","70cb17d9985a47ae813f0d3502b94a1f","2019-07-04 12:11:32","64","70","35","73","weiblich","17","0","0","0","unter 10"
"2706","b57f61699a074824ab3cfe63418cedef","2019-07-04 12:36:22","91","100","100","68","männlich","17","0","0","7","Noch nie"
"2707","96f1facb168946e79ff2f1bf0a955592","2019-07-04 12:48:55","50","70","65","50","männlich","57","0","21","0","Noch nie"
"2708","2e29c3ffc43740a78fc99a6a05bae186","2019-07-04 12:49:01","100","100","100","100","weiblich","19","0","1","0","Noch nie"
"2709","8dca47702dbd43cb852c620ce24a5ffa","2019-07-04 12:57:45","4","26","16","30","männlich","65","0","50","0","Noch nie"
"2710","06365c74330f47cdb7dc139dc806d5bc","2019-07-04 13:16:23","20","50","30","80","weiblich","65","0","46","0","unter 10"
"2711","d7d49729b8074d5bbe3735f745c9c3ae","2019-07-04 13:22:29","12","50","50","69","männlich","69","0","50","0","Noch nie"
"2712","07710803ac174a7bb13c02562d8e8ac2","2019-07-04 13:36:26","100","99","78","50","männlich","62","0","0","2","unter 10"
"2713","d950b122adec41908a4169a0b1812711","2019-07-04 13:40:23","80","80","80","100","weiblich","56","0","0","0","unter 10"
"2714","ac6dd8cad05a490180f88cb5441db869","2019-07-04 13:45:16","25","50","25","25","männlich","51","0","33","0","Noch nie"
"2715","81ac71132e444801a1b68beb7104193c","2019-07-04 13:49:48","39","6","71","39","keine Angabe","12","0","0","5","Noch nie"
"2716","8f701776895742759e8ada004ff54994","2019-07-04 13:51:37","100","100","73","100","männlich","10","0","0","7","unter 10"
"2717","fac03723fc6d4f339da0200ec54f6fb2","2019-07-04 14:07:02","15","85","15","24","männlich","46","0","28","1","Noch nie"
"2718","f02c6279edb14bb98b70d3b7f7bea8b3","2019-07-04 14:13:11","16","22","79","21","männlich","52","0","34","1","Noch nie"
"2719","c4ec5a70dd69403cb57fb8c0c2095bb8","2019-07-04 14:20:37","66","50","19","18","weiblich","54","0","35","0","Noch nie"
"2720","f7df82363ff5488a871b8f54034d6b73","2019-07-04 14:27:34","90","74","62","50","weiblich","13","0","12","3","unter 10"
"2721","1824c0c830fe4bd0850db9f3c93cfe60","2019-07-04 14:28:41","100","100","100","100","männlich","10","0","0","0","unter 10"
"2722","1120148f43b84150ae3434c2a9abb4b5","2019-07-04 14:34:31","100","90","89","80","männlich","17","0","1","5","Noch nie"
"2723","c479983d76a74d75b4241b132551070d","2019-07-04 14:36:22","9","30","15","15","weiblich","16","0","0","0","Ein mal"
"2724","a83c6024fd2a47b9b7bf3ef742b7e9cf","2019-07-04 14:38:20","29","100","100","48","männlich","18","1","0","30","mehr als 10 mal"
"2725","2656dcf29b9249de8aa5c6538d238f34","2019-07-04 14:41:02","80","75","75","84","männlich","55","0","37","0","unter 10"
